tenant_id,date,gas_m3,water_m3,electricity_kwh,transaction_id,amount,tenor,addres,status,tenant_name,tenant_email,tenant_phone,tenant_address,industry,location,efficiency
T145,2024-01-01,767,85,4810,,,,,,"Townsend, Klein and Adams",gprice@example.net,+1-696-725-8012x971,"969 Lori Walk Suite 592
Millerbury, CT 29340",Tech,Jakarta,
T145,2024-01-02,57,64,1820,,,,,,"Townsend, Klein and Adams",gprice@example.net,+1-696-725-8012x971,"969 Lori Walk Suite 592
Millerbury, CT 29340",Tech,Jakarta,
T145,2024-01-03,602,56,3066,,,,,,"Townsend, Klein and Adams",gprice@example.net,+1-696-725-8012x971,"969 Lori Walk Suite 592
Millerbury, CT 29340",Tech,Jakarta,
T145,2024-01-04,364,61,1795,,,,,,"Townsend, Klein and Adams",gprice@example.net,+1-696-725-8012x971,"969 Lori Walk Suite 592
Millerbury, CT 29340",Tech,Jakarta,
T145,2024-01-05,922,53,3975,TRX1455,342212.0,12.0,Bandung,Default,"Townsend, Klein and Adams",gprice@example.net,+1-696-725-8012x971,"969 Lori Walk Suite 592
Millerbury, CT 29340",Tech,Jakarta,86.09106918238994
T146,2024-01-01,809,48,1658,,,,,,"Jones, Williams and Thompson",gwendolyn00@example.org,+1-532-921-0363x78783,"0629 Alexandria Meadow
New Brittanyborough, PW 76216",FMCG,Surabaya,
T146,2024-01-02,738,54,1537,,,,,,"Jones, Williams and Thompson",gwendolyn00@example.org,+1-532-921-0363x78783,"0629 Alexandria Meadow
New Brittanyborough, PW 76216",FMCG,Surabaya,
T146,2024-01-03,38,50,2102,,,,,,"Jones, Williams and Thompson",gwendolyn00@example.org,+1-532-921-0363x78783,"0629 Alexandria Meadow
New Brittanyborough, PW 76216",FMCG,Surabaya,
T146,2024-01-04,863,33,2865,,,,,,"Jones, Williams and Thompson",gwendolyn00@example.org,+1-532-921-0363x78783,"0629 Alexandria Meadow
New Brittanyborough, PW 76216",FMCG,Surabaya,
T146,2024-01-05,97,58,1846,TRX1465,309032.0,3.0,Bogor,No-Default,"Jones, Williams and Thompson",gwendolyn00@example.org,+1-532-921-0363x78783,"0629 Alexandria Meadow
New Brittanyborough, PW 76216",FMCG,Surabaya,167.40628385698807
T147,2024-01-01,577,78,2199,,,,,,Fischer-Miller,bradleysmith@example.org,7527507064,"145 Erin Extension Apt. 474
Valeriemouth, CA 38802",FMCG,Bogor,
T147,2024-01-02,619,61,2142,,,,,,Fischer-Miller,bradleysmith@example.org,7527507064,"145 Erin Extension Apt. 474
Valeriemouth, CA 38802",FMCG,Bogor,
T147,2024-01-03,480,27,1592,,,,,,Fischer-Miller,bradleysmith@example.org,7527507064,"145 Erin Extension Apt. 474
Valeriemouth, CA 38802",FMCG,Bogor,
T147,2024-01-04,117,90,4201,,,,,,Fischer-Miller,bradleysmith@example.org,7527507064,"145 Erin Extension Apt. 474
Valeriemouth, CA 38802",FMCG,Bogor,
T147,2024-01-05,345,54,563,TRX1475,102577.0,6.0,Bogor,Default,Fischer-Miller,bradleysmith@example.org,7527507064,"145 Erin Extension Apt. 474
Valeriemouth, CA 38802",FMCG,Bogor,182.19715808170514
T148,2024-01-01,250,92,4980,,,,,,Meyer LLC,andrewrobinson@example.org,405.788.3338x4561,"719 Charles Mission
Alvaradohaven, NY 68429",Energy,Bogor,
T148,2024-01-02,18,49,3284,,,,,,Meyer LLC,andrewrobinson@example.org,405.788.3338x4561,"719 Charles Mission
Alvaradohaven, NY 68429",Energy,Bogor,
T148,2024-01-03,248,81,2351,,,,,,Meyer LLC,andrewrobinson@example.org,405.788.3338x4561,"719 Charles Mission
Alvaradohaven, NY 68429",Energy,Bogor,
T148,2024-01-04,202,98,4528,,,,,,Meyer LLC,andrewrobinson@example.org,405.788.3338x4561,"719 Charles Mission
Alvaradohaven, NY 68429",Energy,Bogor,
T148,2024-01-05,172,92,554,TRX1485,331087.0,6.0,Jakarta,Default,Meyer LLC,andrewrobinson@example.org,405.788.3338x4561,"719 Charles Mission
Alvaradohaven, NY 68429",Energy,Bogor,597.6299638989169
T149,2024-01-01,543,10,3869,,,,,,Cook-Smith,azhang@example.com,827-310-9771x11496,"USCGC Moon
FPO AA 68497",Manufacturing,Cikarang,
T149,2024-01-02,684,78,3107,,,,,,Cook-Smith,azhang@example.com,827-310-9771x11496,"USCGC Moon
FPO AA 68497",Manufacturing,Cikarang,
T149,2024-01-03,782,23,3232,,,,,,Cook-Smith,azhang@example.com,827-310-9771x11496,"USCGC Moon
FPO AA 68497",Manufacturing,Cikarang,
T149,2024-01-04,955,89,4542,,,,,,Cook-Smith,azhang@example.com,827-310-9771x11496,"USCGC Moon
FPO AA 68497",Manufacturing,Cikarang,
T149,2024-01-05,878,25,3116,TRX1495,452031.0,3.0,Bandung,Default,Cook-Smith,azhang@example.com,827-310-9771x11496,"USCGC Moon
FPO AA 68497",Manufacturing,Cikarang,145.06771501925544
T150,2024-01-01,521,16,3682,,,,,,"Mcknight, Tran and Thompson",pestrada@example.com,001-601-765-7358x4732,"PSC 3150, Box 8613
APO AP 91307",FMCG,Bogor,
T150,2024-01-02,834,64,1698,,,,,,"Mcknight, Tran and Thompson",pestrada@example.com,001-601-765-7358x4732,"PSC 3150, Box 8613
APO AP 91307",FMCG,Bogor,
T150,2024-01-03,183,69,1926,,,,,,"Mcknight, Tran and Thompson",pestrada@example.com,001-601-765-7358x4732,"PSC 3150, Box 8613
APO AP 91307",FMCG,Bogor,
T150,2024-01-04,150,33,1808,,,,,,"Mcknight, Tran and Thompson",pestrada@example.com,001-601-765-7358x4732,"PSC 3150, Box 8613
APO AP 91307",FMCG,Bogor,
T150,2024-01-05,193,64,4106,TRX1505,354414.0,3.0,Surabaya,No-Default,"Mcknight, Tran and Thompson",pestrada@example.com,001-601-765-7358x4732,"PSC 3150, Box 8613
APO AP 91307",FMCG,Bogor,86.31612274719922
T151,2024-01-01,530,67,3256,,,,,,Jones LLC,gregoryfloyd@example.net,001-505-390-4872,"96561 Tiffany Row Apt. 237
West Michael, PR 79369",Tech,Bogor,
T151,2024-01-02,107,100,2278,,,,,,Jones LLC,gregoryfloyd@example.net,001-505-390-4872,"96561 Tiffany Row Apt. 237
West Michael, PR 79369",Tech,Bogor,
T151,2024-01-03,562,21,582,,,,,,Jones LLC,gregoryfloyd@example.net,001-505-390-4872,"96561 Tiffany Row Apt. 237
West Michael, PR 79369",Tech,Bogor,
T151,2024-01-04,663,82,2287,,,,,,Jones LLC,gregoryfloyd@example.net,001-505-390-4872,"96561 Tiffany Row Apt. 237
West Michael, PR 79369",Tech,Bogor,
T151,2024-01-05,91,74,2316,TRX1515,494137.0,3.0,Surabaya,No-Default,Jones LLC,gregoryfloyd@example.net,001-505-390-4872,"96561 Tiffany Row Apt. 237
West Michael, PR 79369",Tech,Bogor,213.35794473229706
T152,2024-01-01,684,57,4135,,,,,,"Martinez, Jones and Torres",mccallcheryl@example.net,+1-258-430-8873x064,"USS Robinson
FPO AE 86854",Manufacturing,Surabaya,
T152,2024-01-02,141,83,2520,,,,,,"Martinez, Jones and Torres",mccallcheryl@example.net,+1-258-430-8873x064,"USS Robinson
FPO AE 86854",Manufacturing,Surabaya,
T152,2024-01-03,146,92,3286,,,,,,"Martinez, Jones and Torres",mccallcheryl@example.net,+1-258-430-8873x064,"USS Robinson
FPO AE 86854",Manufacturing,Surabaya,
T152,2024-01-04,880,97,4110,,,,,,"Martinez, Jones and Torres",mccallcheryl@example.net,+1-258-430-8873x064,"USS Robinson
FPO AE 86854",Manufacturing,Surabaya,
T152,2024-01-05,649,61,3305,TRX1525,160953.0,12.0,Bogor,Default,"Martinez, Jones and Torres",mccallcheryl@example.net,+1-258-430-8873x064,"USS Robinson
FPO AE 86854",Manufacturing,Surabaya,48.69984871406959
T153,2024-01-01,326,28,3443,,,,,,"Williams, Edwards and Ibarra",wattskimberly@example.com,(811)665-7817,"9516 Vaughn Road
Port Danielside, DC 89710",FMCG,Cikarang,
T153,2024-01-02,622,60,3966,,,,,,"Williams, Edwards and Ibarra",wattskimberly@example.com,(811)665-7817,"9516 Vaughn Road
Port Danielside, DC 89710",FMCG,Cikarang,
T153,2024-01-03,581,38,4299,,,,,,"Williams, Edwards and Ibarra",wattskimberly@example.com,(811)665-7817,"9516 Vaughn Road
Port Danielside, DC 89710",FMCG,Cikarang,
T153,2024-01-04,588,77,4501,,,,,,"Williams, Edwards and Ibarra",wattskimberly@example.com,(811)665-7817,"9516 Vaughn Road
Port Danielside, DC 89710",FMCG,Cikarang,
T153,2024-01-05,197,73,2818,TRX1535,319582.0,12.0,Jakarta,Default,"Williams, Edwards and Ibarra",wattskimberly@example.com,(811)665-7817,"9516 Vaughn Road
Port Danielside, DC 89710",FMCG,Cikarang,113.40738112136268
T154,2024-01-01,283,100,1022,,,,,,"Myers, Baldwin and Guerrero",moconnor@example.org,7995657602,"3547 Judith Mall Suite 065
Benjamintown, LA 05892",Utilities,Bandung,
T154,2024-01-02,680,20,3891,,,,,,"Myers, Baldwin and Guerrero",moconnor@example.org,7995657602,"3547 Judith Mall Suite 065
Benjamintown, LA 05892",Utilities,Bandung,
T154,2024-01-03,910,90,2902,,,,,,"Myers, Baldwin and Guerrero",moconnor@example.org,7995657602,"3547 Judith Mall Suite 065
Benjamintown, LA 05892",Utilities,Bandung,
T154,2024-01-04,59,84,2092,,,,,,"Myers, Baldwin and Guerrero",moconnor@example.org,7995657602,"3547 Judith Mall Suite 065
Benjamintown, LA 05892",Utilities,Bandung,
T154,2024-01-05,214,41,867,TRX1545,373791.0,12.0,Jakarta,No-Default,"Myers, Baldwin and Guerrero",moconnor@example.org,7995657602,"3547 Judith Mall Suite 065
Benjamintown, LA 05892",Utilities,Bandung,431.13148788927333
T155,2024-01-01,973,51,3854,,,,,,"Garrett, Burgess and Morgan",gregoryspencer@example.com,284-520-8628x3519,"5495 Marcia Park Apt. 220
Anthonystad, NY 86797",Tech,Jakarta,
T155,2024-01-02,473,76,4376,,,,,,"Garrett, Burgess and Morgan",gregoryspencer@example.com,284-520-8628x3519,"5495 Marcia Park Apt. 220
Anthonystad, NY 86797",Tech,Jakarta,
T155,2024-01-03,160,15,4353,,,,,,"Garrett, Burgess and Morgan",gregoryspencer@example.com,284-520-8628x3519,"5495 Marcia Park Apt. 220
Anthonystad, NY 86797",Tech,Jakarta,
T155,2024-01-04,909,35,4049,,,,,,"Garrett, Burgess and Morgan",gregoryspencer@example.com,284-520-8628x3519,"5495 Marcia Park Apt. 220
Anthonystad, NY 86797",Tech,Jakarta,
T155,2024-01-05,828,93,1933,TRX1555,463033.0,6.0,Bandung,Default,"Garrett, Burgess and Morgan",gregoryspencer@example.com,284-520-8628x3519,"5495 Marcia Park Apt. 220
Anthonystad, NY 86797",Tech,Jakarta,239.54112778065183
T156,2024-01-01,701,43,4470,,,,,,Harris and Sons,hoganjustin@example.com,001-894-351-6001x4245,"6044 Miller Ports Suite 288
Edwardston, MA 02637",Tech,Surabaya,
T156,2024-01-02,520,26,3669,,,,,,Harris and Sons,hoganjustin@example.com,001-894-351-6001x4245,"6044 Miller Ports Suite 288
Edwardston, MA 02637",Tech,Surabaya,
T156,2024-01-03,225,99,4396,,,,,,Harris and Sons,hoganjustin@example.com,001-894-351-6001x4245,"6044 Miller Ports Suite 288
Edwardston, MA 02637",Tech,Surabaya,
T156,2024-01-04,985,54,2706,,,,,,Harris and Sons,hoganjustin@example.com,001-894-351-6001x4245,"6044 Miller Ports Suite 288
Edwardston, MA 02637",Tech,Surabaya,
T156,2024-01-05,136,79,4679,TRX1565,133656.0,6.0,Cikarang,No-Default,Harris and Sons,hoganjustin@example.com,001-894-351-6001x4245,"6044 Miller Ports Suite 288
Edwardston, MA 02637",Tech,Surabaya,28.565078008121393
T157,2024-01-01,698,74,1222,,,,,,Newman-Carroll,jameschristensen@example.net,(716)475-0076,"1394 Banks Mountains Apt. 177
Amberfurt, CO 77518",Utilities,Bandung,
T157,2024-01-02,271,30,4058,,,,,,Newman-Carroll,jameschristensen@example.net,(716)475-0076,"1394 Banks Mountains Apt. 177
Amberfurt, CO 77518",Utilities,Bandung,
T157,2024-01-03,14,11,1596,,,,,,Newman-Carroll,jameschristensen@example.net,(716)475-0076,"1394 Banks Mountains Apt. 177
Amberfurt, CO 77518",Utilities,Bandung,
T157,2024-01-04,769,49,2083,,,,,,Newman-Carroll,jameschristensen@example.net,(716)475-0076,"1394 Banks Mountains Apt. 177
Amberfurt, CO 77518",Utilities,Bandung,
T157,2024-01-05,276,34,1596,TRX1575,33479.0,12.0,Surabaya,Default,Newman-Carroll,jameschristensen@example.net,(716)475-0076,"1394 Banks Mountains Apt. 177
Amberfurt, CO 77518",Utilities,Bandung,20.976817042606516
T158,2024-01-01,239,12,1079,,,,,,"Howell, Rodriguez and Bradford",rebecca74@example.com,887-649-7178x40675,"000 Molly Canyon
New Jeremy, PW 40586",Utilities,Bandung,
T158,2024-01-02,190,29,599,,,,,,"Howell, Rodriguez and Bradford",rebecca74@example.com,887-649-7178x40675,"000 Molly Canyon
New Jeremy, PW 40586",Utilities,Bandung,
T158,2024-01-03,623,46,3880,,,,,,"Howell, Rodriguez and Bradford",rebecca74@example.com,887-649-7178x40675,"000 Molly Canyon
New Jeremy, PW 40586",Utilities,Bandung,
T158,2024-01-04,334,47,1573,,,,,,"Howell, Rodriguez and Bradford",rebecca74@example.com,887-649-7178x40675,"000 Molly Canyon
New Jeremy, PW 40586",Utilities,Bandung,
T158,2024-01-05,136,91,656,TRX1585,157647.0,6.0,Bandung,Default,"Howell, Rodriguez and Bradford",rebecca74@example.com,887-649-7178x40675,"000 Molly Canyon
New Jeremy, PW 40586",Utilities,Bandung,240.3155487804878
T159,2024-01-01,562,12,3175,,,,,,"Jones, Phillips and Gardner",lhaynes@example.com,+1-584-649-6532x4513,"237 Howard Knolls
Christianchester, WA 50166",Utilities,Bogor,
T159,2024-01-02,905,47,2309,,,,,,"Jones, Phillips and Gardner",lhaynes@example.com,+1-584-649-6532x4513,"237 Howard Knolls
Christianchester, WA 50166",Utilities,Bogor,
T159,2024-01-03,631,31,3685,,,,,,"Jones, Phillips and Gardner",lhaynes@example.com,+1-584-649-6532x4513,"237 Howard Knolls
Christianchester, WA 50166",Utilities,Bogor,
T159,2024-01-04,689,36,1133,,,,,,"Jones, Phillips and Gardner",lhaynes@example.com,+1-584-649-6532x4513,"237 Howard Knolls
Christianchester, WA 50166",Utilities,Bogor,
T159,2024-01-05,153,100,1045,TRX1595,341487.0,3.0,Jakarta,No-Default,"Jones, Phillips and Gardner",lhaynes@example.com,+1-584-649-6532x4513,"237 Howard Knolls
Christianchester, WA 50166",Utilities,Bogor,326.7818181818182
T160,2024-01-01,78,16,945,,,,,,Lynch Inc,vthompson@example.com,2498936203,"4025 Sarah Drives Apt. 072
Patriciastad, ID 06174",FMCG,Jakarta,
T160,2024-01-02,580,18,3117,,,,,,Lynch Inc,vthompson@example.com,2498936203,"4025 Sarah Drives Apt. 072
Patriciastad, ID 06174",FMCG,Jakarta,
T160,2024-01-03,327,45,2051,,,,,,Lynch Inc,vthompson@example.com,2498936203,"4025 Sarah Drives Apt. 072
Patriciastad, ID 06174",FMCG,Jakarta,
T160,2024-01-04,667,86,2441,,,,,,Lynch Inc,vthompson@example.com,2498936203,"4025 Sarah Drives Apt. 072
Patriciastad, ID 06174",FMCG,Jakarta,
T160,2024-01-05,728,41,3394,TRX1605,218561.0,12.0,Bandung,No-Default,Lynch Inc,vthompson@example.com,2498936203,"4025 Sarah Drives Apt. 072
Patriciastad, ID 06174",FMCG,Jakarta,64.39628756629345
T161,2024-01-01,918,85,3717,,,,,,Hernandez-Thompson,michael95@example.com,+1-706-833-5059x9722,"76470 Kelli Roads
South Johnchester, VT 41692",FMCG,Cikarang,
T161,2024-01-02,922,36,1411,,,,,,Hernandez-Thompson,michael95@example.com,+1-706-833-5059x9722,"76470 Kelli Roads
South Johnchester, VT 41692",FMCG,Cikarang,
T161,2024-01-03,192,48,3304,,,,,,Hernandez-Thompson,michael95@example.com,+1-706-833-5059x9722,"76470 Kelli Roads
South Johnchester, VT 41692",FMCG,Cikarang,
T161,2024-01-04,311,35,1829,,,,,,Hernandez-Thompson,michael95@example.com,+1-706-833-5059x9722,"76470 Kelli Roads
South Johnchester, VT 41692",FMCG,Cikarang,
T161,2024-01-05,25,86,1285,TRX1615,189642.0,6.0,Jakarta,No-Default,Hernandez-Thompson,michael95@example.com,+1-706-833-5059x9722,"76470 Kelli Roads
South Johnchester, VT 41692",FMCG,Cikarang,147.58132295719844
T162,2024-01-01,709,11,3321,,,,,,Allen Ltd,theresa61@example.net,001-575-312-5124x7818,"21176 Deborah Cliff
Doyletown, PR 70707",Energy,Bogor,
T162,2024-01-02,469,86,1193,,,,,,Allen Ltd,theresa61@example.net,001-575-312-5124x7818,"21176 Deborah Cliff
Doyletown, PR 70707",Energy,Bogor,
T162,2024-01-03,318,95,2279,,,,,,Allen Ltd,theresa61@example.net,001-575-312-5124x7818,"21176 Deborah Cliff
Doyletown, PR 70707",Energy,Bogor,
T162,2024-01-04,246,82,3224,,,,,,Allen Ltd,theresa61@example.net,001-575-312-5124x7818,"21176 Deborah Cliff
Doyletown, PR 70707",Energy,Bogor,
T162,2024-01-05,355,56,1132,TRX1625,398297.0,12.0,Bandung,No-Default,Allen Ltd,theresa61@example.net,001-575-312-5124x7818,"21176 Deborah Cliff
Doyletown, PR 70707",Energy,Bogor,351.8524734982332
T163,2024-01-01,11,69,977,,,,,,"Salinas, Sims and Stone",halvarado@example.org,558-873-4131,"1589 Patricia Freeway
New Julieville, MP 22333",Utilities,Bogor,
T163,2024-01-02,53,87,2782,,,,,,"Salinas, Sims and Stone",halvarado@example.org,558-873-4131,"1589 Patricia Freeway
New Julieville, MP 22333",Utilities,Bogor,
T163,2024-01-03,185,60,1812,,,,,,"Salinas, Sims and Stone",halvarado@example.org,558-873-4131,"1589 Patricia Freeway
New Julieville, MP 22333",Utilities,Bogor,
T163,2024-01-04,403,86,4311,,,,,,"Salinas, Sims and Stone",halvarado@example.org,558-873-4131,"1589 Patricia Freeway
New Julieville, MP 22333",Utilities,Bogor,
T163,2024-01-05,920,98,4571,TRX1635,29373.0,3.0,Bandung,Default,"Salinas, Sims and Stone",halvarado@example.org,558-873-4131,"1589 Patricia Freeway
New Julieville, MP 22333",Utilities,Bogor,6.425946182454605
T164,2024-01-01,601,41,1056,,,,,,Wise-Jennings,jennifer69@example.net,001-975-734-8738x1495,"663 Hernandez Garden
South Frankfurt, VT 15153",Utilities,Cikarang,
T164,2024-01-02,834,75,4353,,,,,,Wise-Jennings,jennifer69@example.net,001-975-734-8738x1495,"663 Hernandez Garden
South Frankfurt, VT 15153",Utilities,Cikarang,
T164,2024-01-03,34,28,1638,,,,,,Wise-Jennings,jennifer69@example.net,001-975-734-8738x1495,"663 Hernandez Garden
South Frankfurt, VT 15153",Utilities,Cikarang,
T164,2024-01-04,357,12,3323,,,,,,Wise-Jennings,jennifer69@example.net,001-975-734-8738x1495,"663 Hernandez Garden
South Frankfurt, VT 15153",Utilities,Cikarang,
T164,2024-01-05,83,29,1600,TRX1645,209442.0,6.0,Cikarang,No-Default,Wise-Jennings,jennifer69@example.net,001-975-734-8738x1495,"663 Hernandez Garden
South Frankfurt, VT 15153",Utilities,Cikarang,130.90125
T165,2024-01-01,847,40,4403,,,,,,"Nunez, Davis and Finley",robertcruz@example.org,2043781050,"1082 Steven Hill
Lake Vincentmouth, AL 48617",FMCG,Jakarta,
T165,2024-01-02,358,76,1329,,,,,,"Nunez, Davis and Finley",robertcruz@example.org,2043781050,"1082 Steven Hill
Lake Vincentmouth, AL 48617",FMCG,Jakarta,
T165,2024-01-03,920,77,4611,,,,,,"Nunez, Davis and Finley",robertcruz@example.org,2043781050,"1082 Steven Hill
Lake Vincentmouth, AL 48617",FMCG,Jakarta,
T165,2024-01-04,85,75,1851,,,,,,"Nunez, Davis and Finley",robertcruz@example.org,2043781050,"1082 Steven Hill
Lake Vincentmouth, AL 48617",FMCG,Jakarta,
T165,2024-01-05,162,30,1574,TRX1655,28099.0,3.0,Bogor,Default,"Nunez, Davis and Finley",robertcruz@example.org,2043781050,"1082 Steven Hill
Lake Vincentmouth, AL 48617",FMCG,Jakarta,17.85196950444727
T166,2024-01-01,244,15,875,,,,,,Stanley PLC,williamsshannon@example.org,+1-318-907-8362x6453,"37185 Harrison Expressway Apt. 653
Howardborough, KY 69711",FMCG,Bandung,
T166,2024-01-02,644,86,4410,,,,,,Stanley PLC,williamsshannon@example.org,+1-318-907-8362x6453,"37185 Harrison Expressway Apt. 653
Howardborough, KY 69711",FMCG,Bandung,
T166,2024-01-03,40,46,3498,,,,,,Stanley PLC,williamsshannon@example.org,+1-318-907-8362x6453,"37185 Harrison Expressway Apt. 653
Howardborough, KY 69711",FMCG,Bandung,
T166,2024-01-04,772,94,2391,,,,,,Stanley PLC,williamsshannon@example.org,+1-318-907-8362x6453,"37185 Harrison Expressway Apt. 653
Howardborough, KY 69711",FMCG,Bandung,
T166,2024-01-05,526,43,3240,TRX1665,62729.0,12.0,Surabaya,No-Default,Stanley PLC,williamsshannon@example.org,+1-318-907-8362x6453,"37185 Harrison Expressway Apt. 653
Howardborough, KY 69711",FMCG,Bandung,19.360802469135802
T167,2024-01-01,233,22,4459,,,,,,Garcia Group,stevensjeffrey@example.org,(906)433-3164,"381 Fernandez Streets Apt. 573
Vincenthaven, CO 08490",FMCG,Cikarang,
T167,2024-01-02,266,11,3012,,,,,,Garcia Group,stevensjeffrey@example.org,(906)433-3164,"381 Fernandez Streets Apt. 573
Vincenthaven, CO 08490",FMCG,Cikarang,
T167,2024-01-03,743,57,729,,,,,,Garcia Group,stevensjeffrey@example.org,(906)433-3164,"381 Fernandez Streets Apt. 573
Vincenthaven, CO 08490",FMCG,Cikarang,
T167,2024-01-04,315,77,3819,,,,,,Garcia Group,stevensjeffrey@example.org,(906)433-3164,"381 Fernandez Streets Apt. 573
Vincenthaven, CO 08490",FMCG,Cikarang,
T167,2024-01-05,606,27,4696,TRX1675,139498.0,3.0,Bandung,No-Default,Garcia Group,stevensjeffrey@example.org,(906)433-3164,"381 Fernandez Streets Apt. 573
Vincenthaven, CO 08490",FMCG,Cikarang,29.705706984667803
T168,2024-01-01,462,63,1456,,,,,,Marshall PLC,katherineestrada@example.net,(985)547-9824,"Unit 3543 Box 2126
DPO AA 05041",Energy,Jakarta,
T168,2024-01-02,985,39,1586,,,,,,Marshall PLC,katherineestrada@example.net,(985)547-9824,"Unit 3543 Box 2126
DPO AA 05041",Energy,Jakarta,
T168,2024-01-03,225,35,1664,,,,,,Marshall PLC,katherineestrada@example.net,(985)547-9824,"Unit 3543 Box 2126
DPO AA 05041",Energy,Jakarta,
T168,2024-01-04,971,93,749,,,,,,Marshall PLC,katherineestrada@example.net,(985)547-9824,"Unit 3543 Box 2126
DPO AA 05041",Energy,Jakarta,
T168,2024-01-05,518,80,4913,TRX1685,482936.0,6.0,Bogor,No-Default,Marshall PLC,katherineestrada@example.net,(985)547-9824,"Unit 3543 Box 2126
DPO AA 05041",Energy,Jakarta,98.29757785467127
T169,2024-01-01,650,54,1108,,,,,,Velazquez-Owen,brandonbuckley@example.com,+1-254-207-1254x4740,"709 Williams Unions
North Jacksonchester, WV 29930",Tech,Bogor,
T169,2024-01-02,321,80,1926,,,,,,Velazquez-Owen,brandonbuckley@example.com,+1-254-207-1254x4740,"709 Williams Unions
North Jacksonchester, WV 29930",Tech,Bogor,
T169,2024-01-03,910,29,1072,,,,,,Velazquez-Owen,brandonbuckley@example.com,+1-254-207-1254x4740,"709 Williams Unions
North Jacksonchester, WV 29930",Tech,Bogor,
T169,2024-01-04,125,46,4938,,,,,,Velazquez-Owen,brandonbuckley@example.com,+1-254-207-1254x4740,"709 Williams Unions
North Jacksonchester, WV 29930",Tech,Bogor,
T169,2024-01-05,591,24,1678,TRX1695,395816.0,6.0,Bandung,No-Default,Velazquez-Owen,brandonbuckley@example.com,+1-254-207-1254x4740,"709 Williams Unions
North Jacksonchester, WV 29930",Tech,Bogor,235.8855780691299
T170,2024-01-01,619,100,721,,,,,,Small-Henderson,hallmark@example.net,+1-715-692-5758x235,"057 Heidi Hills
Chelseabury, OR 87348",FMCG,Bogor,
T170,2024-01-02,178,85,4075,,,,,,Small-Henderson,hallmark@example.net,+1-715-692-5758x235,"057 Heidi Hills
Chelseabury, OR 87348",FMCG,Bogor,
T170,2024-01-03,329,57,1423,,,,,,Small-Henderson,hallmark@example.net,+1-715-692-5758x235,"057 Heidi Hills
Chelseabury, OR 87348",FMCG,Bogor,
T170,2024-01-04,567,62,3160,,,,,,Small-Henderson,hallmark@example.net,+1-715-692-5758x235,"057 Heidi Hills
Chelseabury, OR 87348",FMCG,Bogor,
T170,2024-01-05,532,57,3743,TRX1705,481762.0,12.0,Bandung,No-Default,Small-Henderson,hallmark@example.net,+1-715-692-5758x235,"057 Heidi Hills
Chelseabury, OR 87348",FMCG,Bogor,128.71012556772644
T171,2024-01-01,821,66,2795,,,,,,Huff Inc,ywagner@example.com,(870)734-4489,"3097 Bradshaw Circle
Simmonsstad, MP 46017",FMCG,Surabaya,
T171,2024-01-02,85,38,1205,,,,,,Huff Inc,ywagner@example.com,(870)734-4489,"3097 Bradshaw Circle
Simmonsstad, MP 46017",FMCG,Surabaya,
T171,2024-01-03,826,52,748,,,,,,Huff Inc,ywagner@example.com,(870)734-4489,"3097 Bradshaw Circle
Simmonsstad, MP 46017",FMCG,Surabaya,
T171,2024-01-04,725,93,1895,,,,,,Huff Inc,ywagner@example.com,(870)734-4489,"3097 Bradshaw Circle
Simmonsstad, MP 46017",FMCG,Surabaya,
T171,2024-01-05,249,74,2255,TRX1715,271717.0,12.0,Bogor,No-Default,Huff Inc,ywagner@example.com,(870)734-4489,"3097 Bradshaw Circle
Simmonsstad, MP 46017",FMCG,Surabaya,120.49534368070954
T172,2024-01-01,448,24,3545,,,,,,Anderson-Kline,kcoleman@example.net,001-717-235-5291x401,"7605 Moore Drive
East John, MN 35616",Manufacturing,Jakarta,
T172,2024-01-02,66,21,4554,,,,,,Anderson-Kline,kcoleman@example.net,001-717-235-5291x401,"7605 Moore Drive
East John, MN 35616",Manufacturing,Jakarta,
T172,2024-01-03,21,79,2313,,,,,,Anderson-Kline,kcoleman@example.net,001-717-235-5291x401,"7605 Moore Drive
East John, MN 35616",Manufacturing,Jakarta,
T172,2024-01-04,606,84,3643,,,,,,Anderson-Kline,kcoleman@example.net,001-717-235-5291x401,"7605 Moore Drive
East John, MN 35616",Manufacturing,Jakarta,
T172,2024-01-05,797,96,2305,TRX1725,340953.0,6.0,Jakarta,No-Default,Anderson-Kline,kcoleman@example.net,001-717-235-5291x401,"7605 Moore Drive
East John, MN 35616",Manufacturing,Jakarta,147.91887201735358
T173,2024-01-01,709,73,1189,,,,,,Montes Group,armstronglaura@example.org,+1-879-890-1088,"370 Burns Estates
Port Jasonfort, TX 20839",FMCG,Cikarang,
T173,2024-01-02,902,48,3323,,,,,,Montes Group,armstronglaura@example.org,+1-879-890-1088,"370 Burns Estates
Port Jasonfort, TX 20839",FMCG,Cikarang,
T173,2024-01-03,672,48,618,,,,,,Montes Group,armstronglaura@example.org,+1-879-890-1088,"370 Burns Estates
Port Jasonfort, TX 20839",FMCG,Cikarang,
T173,2024-01-04,764,60,2727,,,,,,Montes Group,armstronglaura@example.org,+1-879-890-1088,"370 Burns Estates
Port Jasonfort, TX 20839",FMCG,Cikarang,
T173,2024-01-05,206,73,1610,TRX1735,80937.0,3.0,Surabaya,No-Default,Montes Group,armstronglaura@example.org,+1-879-890-1088,"370 Burns Estates
Port Jasonfort, TX 20839",FMCG,Cikarang,50.27142857142857
